ACC,ACC_bal,MCC,F1,TPR,TNR,PPV,NPV,FPR,FNR,FDR,FOR,LRp,LRn,sl_omega,f_norm,edge_count,n,round,time
0.99713567839196,0.922973911185879,0.848161311376426,0.849604221635884,0.847368421052632,0.998579401319127,0.851851851851852,0.998528740297296,0.00142059868087263,0.152631578947368,0.148148148148148,0.00147125970270412,596.486842105272,0.152848715631167,7.97783391035296,5.91819765425115,189,120,20,970.5417097
0.995577889447236,0.857032230500147,0.754517866537438,0.755555555555556,0.715789473684211,0.998274987316083,0.8,0.99726305119108,0.00172501268391678,0.284210526315789,0.2,0.00273694880892039,414.947368421055,0.284701640256364,9.45245756392148,6.52443778282374,170,120,21,971.4965923
0.995979899497487,0.875478650965313,0.779976514923419,0.781420765027322,0.752631578947368,0.998325722983257,0.8125,0.99761711620361,0.00167427701674272,0.247368421052632,0.1875,0.00238288379639018,449.526315789487,0.24778327890163,8.75484198638171,6.16997944508407,176,120,22,966.0898947
0.996381909547739,0.909562338113167,0.810718377382044,0.8125,0.821052631578947,0.998072044647387,0.804123711340206,0.998274637166345,0.00192795535261292,0.178947368421053,0.195876288659794,0.00172536283365476,425.867036011073,0.179293037392179,8.47115460147057,6.00707647503413,194,120,23,967.6714333
0.996180904522613,0.872973911185879,0.788207494174614,0.788888888888889,0.747368421052632,0.998579401319127,0.835294117647059,0.997567156614293,0.00142059868087263,0.252631578947368,0.164705882352941,0.00243284338570704,526.093984962414,0.252990977596415,9.82175823504915,6.59027126419792,170,120,24,967.8283751
0.995879396984925,0.87803412641192,0.776589308582611,0.778378378378378,0.757894736842105,0.998173515981735,0.8,0.997667342799189,0.0018264840182648,0.242105263157895,0.2,0.00233265720081133,414.947368421063,0.242548273703472,9.37025798926456,6.42942426983152,180,120,25,974.7999518
0.99643216080402,0.909587705946754,0.812845691335001,0.814621409921671,0.821052631578947,0.998122780314561,0.808290155440414,0.998274724717106,0.00187721968543886,0.178947368421053,0.191709844559586,0.00172527528289446,437.376955903273,0.179283923731965,8.42907119682729,6.1245720095772,193,120,26,972.1729015
0.995326633165829,0.8725426580149,0.750981006070513,0.753315649867374,0.747368421052632,0.997716894977169,0.759358288770054,0.997565058590778,0.00228310502283102,0.252631578947368,0.240641711229946,0.00243494140922229,327.347368421057,0.253209683247019,8.90846676809113,6.11613249768462,187,120,27,972.5491776
0.996331658291457,0.901718336938236,0.805538929117919,0.807387862796834,0.805263157894737,0.998173515981735,0.80952380952381,0.998122875551722,0.0018264840182648,0.194736842105263,0.19047619047619,0.00187712444827759,440.881578947379,0.195093176674532,9.43371834202915,6.39765605434956,189,120,28,969.6830358
0.996030150753769,0.862472963229993,0.777436969838099,0.777464788732394,0.726315789473684,0.998630136986301,0.836363636363636,0.997365087408158,0.00136986301369868,0.273684210526316,0.163636363636364,0.0026349125918419,530.21052631577,0.274059634683416,9.03503776177234,6.37442612312767,165,120,29,973.0279429
0.996582914572864,0.912270020561297,0.820275937874853,0.821989528795812,0.826315789473684,0.998224251648909,0.817708333333333,0.998325553074893,0.00177574835109084,0.173684210526316,0.182291666666667,0.00167444692510654,465.333834586459,0.173993178626363,8.36178336014635,5.75422203275945,192,120,30,971.4744662
0.995527638190955,0.870037918235467,0.758079244762608,0.76010781671159,0.742105263157895,0.997970573313039,0.779005524861878,0.997515086971956,0.00202942668696093,0.257894736842105,0.220994475138122,0.00248491302804399,365.672368421053,0.258419179621652,9.77567020403416,6.62077289899223,181,120,31,975.1345609
0.996130653266332,0.891192021148762,0.792785761534152,0.794666666666667,0.784210526315789,0.998173515981735,0.805405405405405,0.997920365204159,0.0018264840182648,0.215789473684211,0.194594594594595,0.00207963479584072,429.355263157905,0.216184330909616,9.14792053749764,6.2943982796546,185,120,32,979.4634268
0.996030150753769,0.878110229912681,0.783241003663191,0.784741144414169,0.757894736842105,0.998325722983257,0.813559322033898,0.997667697611925,0.00167427701674272,0.242105263157895,0.186440677966102,0.0023323023880748,452.669856459344,0.242511294244148,8.76764735612707,6.22079733392306,177,120,33,967.1466288
0.99608040201005,0.86249833106358,0.779838419719497,0.779661016949153,0.726315789473684,0.998680872653475,0.841463414634146,0.997365220916092,0.00131912734652462,0.273684210526316,0.158536585365854,0.00263477908390763,550.603238866392,0.274045711718842,9.62496304740856,6.54694445641533,164,120,34,968.8593347
0.995879396984925,0.865003070843013,0.771362680356026,0.772222222222222,0.731578947368421,0.998427194317605,0.817647058823529,0.997415103902686,0.00157280568239471,0.268421052631579,0.182352941176471,0.00258489609731372,465.142614601024,0.26884389183233,9.34618321559276,6.46983935969029,170,120,35,970.997356
0.99572864321608,0.864926967342252,0.764544014152934,0.765840220385675,0.731578947368421,0.998274987316083,0.803468208092486,0.997414710802453,0.00172501268391678,0.268421052631579,0.196531791907514,0.00258528919754653,424.100619195049,0.268884882464343,9.35259631078719,6.44359825830235,173,120,36,969.9709407
0.995929648241206,0.880665705359289,0.779851891400399,0.78167115902965,0.763157894736842,0.998173515981735,0.801104972375691,0.997717937015062,0.0018264840182648,0.236842105263158,0.198895027624309,0.00228206298493838,417.828947368431,0.237275485144701,9.12417353864151,6.27323094978519,181,120,37,974.034645
0.995477386934673,0.854375283719191,0.748902928597909,0.75,0.710526315789474,0.998224251648909,0.794117647058823,0.997212366953877,0.00177574835109084,0.289473684210526,0.205882352941177,0.00278763304612262,400.127819548866,0.289988631043938,9.25373933692273,6.27915420442632,170,120,38,972.2796274
0.995829145728643,0.844128014099175,0.761334864714028,0.759420289855072,0.689473684210526,0.998782343987823,0.845161290322581,0.997011901747278,0.0012176560121766,0.310526315789474,0.154838709677419,0.00298809825272217,566.230263157874,0.310904890999214,9.91640297381855,6.73554686244668,155,120,39,969.8063326
0.996733668341709,0.901921279606932,0.823397184675981,0.824797843665768,0.805263157894737,0.998579401319127,0.845303867403315,0.998123637101273,0.00142059868087263,0.194736842105263,0.154696132596685,0.00187636289872717,566.847744360911,0.195013878563903,9.239445545536,6.26267146533529,181,120,40,970.8674326
0.99643216080402,0.896556650377847,0.807996319865968,0.809651474530831,0.794736842105263,0.998376458650431,0.825136612021858,0.99802201146219,0.00162354134956877,0.205263157894737,0.174863387978142,0.00197798853781006,489.508223684204,0.205596953049358,8.41666214610902,6.08811752221902,183,120,41,974.8606494
0.996582914572864,0.875783064968357,0.808417712386305,0.807909604519774,0.752631578947368,0.998934550989345,0.871951219512195,0.997618565058776,0.00106544901065453,0.247368421052632,0.128048780487805,0.00238143494122411,706.398496240576,0.247632260599694,8.65699874945835,5.96852674656838,164,120,42,974.1055206
0.995427135678392,0.875199604795856,0.756336947259288,0.758620689655172,0.752631578947368,0.997767630644343,0.764705882352941,0.997615786536803,0.00223236935565707,0.247368421052632,0.235294117647059,0.00238421346319684,337.144736842099,0.247921874247298,9.39324719242413,6.40576271445832,187,120,43,971.6409955
0.995427135678392,0.825681593634009,0.734777153111707,0.731563421828909,0.652631578947368,0.998731608320649,0.832214765100671,0.996658397043188,0.00126839167935056,0.347368421052632,0.167785234899329,0.0033416029568123,514.534736842117,0.347809579829686,10.8816838358644,7.18052035589884,149,120,44,970.112673
0.995879396984925,0.870215493070576,0.77341138219735,0.774725274725275,0.742105263157895,0.998325722983257,0.810344827586207,0.997515968772179,0.00167427701674272,0.257894736842105,0.189655172413793,0.00248403122782115,443.239234449774,0.258327248216593,9.33901632444602,6.37527856789342,174,120,45,968.6787722
0.99572864321608,0.870139389569815,0.766729710140063,0.768392370572207,0.742105263157895,0.998173515981735,0.796610169491525,0.997515590934442,0.0018264840182648,0.257894736842105,0.203389830508475,0.00248440906555802,406.302631578957,0.258366639379785,9.30444797592619,6.48139125596056,177,120,46,974.1634929
0.996231155778894,0.888636545702155,0.796181376378742,0.797843665768194,0.778947368421053,0.998325722983257,0.81767955801105,0.997870074547391,0.00167427701674272,0.221052631578947,0.18232044198895,0.00212992545260915,465.24401913877,0.221423355614222,9.09082057229028,6.18225381334117,181,120,47,976.0347784
0.996532663316583,0.89400117493124,0.811627293584052,0.813008130081301,0.789473684210526,0.998528665651953,0.837988826815642,0.997971705288778,0.00147133434804669,0.210526315789474,0.162011173184358,0.00202829471122157,536.569872958252,0.210836526813197,8.53921513104092,5.97839964932194,179,120,48,972.4990786
0.996482412060302,0.88876338487009,0.807572705615204,0.808743169398907,0.778947368421053,0.998579401319127,0.840909090909091,0.997870614479822,0.00142059868087263,0.221052631578947,0.159090909090909,0.0021293855201785,548.323308270685,0.221367105396863,8.78215524321894,6.08639806671881,176,120,49,895.7943266
0.99572864321608,0.880564234024941,0.771247596508087,0.773333333333333,0.763157894736842,0.997970573313039,0.783783783783784,0.997717474004565,0.00202942668696093,0.236842105263158,0.216216216216216,0.00228252599543499,376.046052631579,0.237323736387231,9.76889920160184,6.70758758882602,185,120,50,895.2058553
